64,241,3
64,511,4
64,132,4
64,222,4
64,603,3
64,101,2
64,768,2
64,153,3
64,8,4
64,28,4
64,215,5
64,435,4
64,265,4
64,174,5
64,326,3
64,275,4
64,1063,3
64,879,3
64,313,4
64,9,4
64,239,3
64,475,5
64,347,3
64,433,2
64,731,3
64,300,3
64,463,4
64,271,3
64,202,4
64,227,3
64,186,4
64,79,4
64,229,4
64,81,4
64,31,4
64,100,4
64,367,4
64,650,3
64,56,5
64,228,4
64,1139,1
64,476,1
64,311,2
64,179,5
64,679,3
64,419,2
64,93,2
64,235,4
64,184,4
64,655,4
64,191,4
64,230,5
64,436,5
64,212,3
64,87,4
64,125,2
64,210,3
64,22,4
64,732,4
64,143,4
64,98,4
64,503,4
64,4,3
