407,660,3
407,388,2
407,132,4
407,222,4
407,101,3
407,255,4
407,403,4
407,8,5
407,265,3
407,345,4
407,930,2
407,514,4
407,521,3
407,174,5
407,737,4
407,588,4
407,200,4
407,239,4
407,993,4
407,250,4
407,274,3
407,196,4
407,1028,3
407,484,4
407,73,4
407,100,5
407,135,3
407,123,3
407,291,4
407,657,4
407,249,2
407,650,2
407,88,3
407,173,5
407,56,5
407,371,2
407,476,2
407,400,1
407,179,3
407,248,4
407,1263,2
407,118,3
407,1090,2
407,184,4
407,655,4
407,188,3
407,436,3
407,70,4
407,315,4
407,210,4
407,642,2
407,732,4
407,508,4
407,143,4
407,1012,3
407,616,3
407,4,4
407,1188,2
407,603,4
407,214,4
407,428,3
407,153,4
407,478,4
407,28,4
407,659,5
407,215,3
407,755,3
407,879,3
407,313,4
407,286,4
407,189,4
407,395,1
407,483,4
407,147,4
407,433,4
407,747,3
407,491,4
407,219,4
407,201,4
407,289,3
407,202,4
407,227,2
407,357,4
407,186,4
407,229,3
407,228,4
407,427,4
407,418,4
407,502,2
407,235,4
407,447,3
407,68,4
407,191,5
407,230,4
407,316,4
407,62,3
407,163,3
407,205,4
407,226,3
407,98,5
