7,660,5
7,511,5
7,132,5
7,505,3
7,101,5
7,12,5
7,403,4
7,8,5
7,446,2
7,268,3
7,265,5
7,514,2
7,521,5
7,174,5
7,537,3
7,588,4
7,142,3
7,576,5
7,9,5
7,133,5
7,547,3
7,653,4
7,553,3
7,544,3
7,200,5
7,647,5
7,307,5
7,632,5
7,549,4
7,612,5
7,196,5
7,387,3
7,281,3
7,213,3
7,237,5
7,484,5
7,300,4
7,672,1
7,73,3
7,674,2
7,80,4
7,79,4
7,574,5
7,617,5
7,671,5
7,100,5
7,670,5
7,630,5
7,135,5
7,145,1
7,657,4
7,650,3
7,173,5
7,662,3
7,56,5
7,506,5
7,602,3
7,179,5
7,679,5
7,497,4
7,118,2
7,640,3
7,23,3
7,86,4
7,572,3
7,655,5
7,44,5
7,396,4
7,578,3
7,188,5
7,70,1
7,436,5
7,628,3
7,528,5
7,125,4
7,210,4
7,264,4
7,22,5
7,642,3
7,143,3
7,526,5
7,562,5
7,503,4
7,590,2
7,616,4
7,318,5
7,4,5
7,575,3
7,285,5
7,241,4
7,603,4
7,92,5
7,214,5
7,428,5
7,451,5
7,199,5
7,153,5
7,28,5
7,659,5
7,215,4
7,676,3
7,435,5
7,637,4
7,529,2
7,558,4
7,275,4
7,507,5
7,652,3
7,452,5
7,286,4
7,520,5
7,492,5
7,530,5
7,39,5
7,604,3
7,483,4
7,433,5
7,54,3
7,491,5
7,219,1
7,450,4
7,606,3
7,463,4
7,201,2
7,596,5
7,317,4
7,639,5
7,47,5
7,202,3
7,227,3
7,357,5
7,186,4
7,81,5
7,229,3
7,31,4
7,171,3
7,608,4
7,541,2
7,367,5
7,550,4
7,548,5
7,577,2
7,499,4
7,228,4
7,595,2
7,77,5
7,427,5
7,641,5
7,444,5
7,418,4
7,611,3
7,178,4
7,502,5
7,573,5
7,607,3
7,419,3
7,471,4
7,27,4
7,93,5
7,567,1
7,681,1
7,447,5
7,68,4
7,495,5
7,191,5
7,624,4
7,230,3
7,212,1
7,581,5
7,51,2
7,260,1
7,62,3
7,334,5
7,163,4
7,205,5
7,226,5
7,430,3
7,98,4
7,136,5
