442,928,3
442,1188,3
442,222,3
442,92,5
442,403,4
442,12,4
442,988,1
442,153,3
442,33,3
442,268,4
442,943,4
442,174,4
442,313,3
442,41,4
442,576,2
442,452,3
442,286,2
442,239,3
442,39,3
442,433,4
442,54,3
442,150,4
442,281,3
442,410,4
442,219,3
442,800,3
442,450,3
442,240,2
442,873,2
442,672,3
442,227,3
442,186,4
442,79,3
442,229,3
442,31,3
442,100,2
442,367,2
442,55,3
442,550,2
442,56,5
442,228,5
442,1098,4
442,77,3
442,276,4
442,738,3
442,342,2
442,27,2
442,572,3
442,184,2
442,447,3
442,44,2
442,68,3
442,26,3
442,578,2
442,188,3
442,230,3
442,436,3
442,628,4
442,210,3
442,62,2
442,22,2
442,508,3
442,226,3
442,98,4
442,318,4
442,742,3
