567,1252,3
567,511,2
567,132,3
567,302,4
567,603,5
567,12,4
567,199,4
567,478,5
567,659,4
567,268,4
567,514,5
567,521,3
567,174,1
567,507,5
567,133,4
567,9,4
567,653,5
567,492,4
567,647,5
567,39,3
567,475,4
567,604,4
567,836,3
567,612,4
567,483,5
567,433,4
567,387,4
567,491,3
567,484,4
567,246,4
567,606,4
567,271,4
567,47,4
567,357,2
567,79,2
567,617,4
567,100,1
567,135,3
567,608,4
567,657,5
567,650,4
567,173,4
567,56,4
567,641,5
567,427,3
567,506,5
567,611,4
567,179,5
567,178,4
567,607,4
567,679,4
567,248,4
567,497,5
567,640,4
567,83,4
567,23,4
567,1020,3
567,188,5
567,293,5
567,170,3
567,191,3
567,212,2
567,490,4
567,221,5
567,205,3
567,1012,3
567,430,4
567,318,2
567,136,5
567,306,3
