541,660,5
541,511,4
541,222,4
541,255,3
541,403,3
541,500,4
541,8,5
541,254,3
541,28,4
541,659,5
541,215,4
541,941,4
541,676,3
541,265,5
541,174,4
541,755,5
541,588,4
541,142,5
541,1078,4
541,452,3
541,553,4
541,239,4
541,993,4
541,781,5
541,395,2
541,1035,3
541,274,4
541,196,4
541,66,4
541,1442,1
541,596,4
541,73,4
541,931,3
541,79,5
541,1091,3
541,173,5
541,88,3
541,476,5
541,427,4
541,418,5
541,419,5
541,1315,1
541,235,1
541,225,4
541,118,4
541,83,5
541,655,4
541,699,4
541,210,5
541,62,4
541,732,3
541,304,4
541,143,4
541,526,4
541,763,3
