201,660,3
201,511,3
201,222,3
201,403,3
201,505,3
201,12,4
201,1136,1
201,955,3
201,8,3
201,268,4
201,943,3
201,265,3
201,174,3
201,514,3
201,521,2
201,370,1
201,737,2
201,1063,3
201,588,4
201,537,3
201,473,3
201,9,3
201,1045,2
201,544,2
201,1187,3
201,200,5
201,239,1
201,475,4
201,549,3
201,332,2
201,518,4
201,196,4
201,387,2
201,281,2
201,213,4
201,237,4
201,800,2
201,672,2
201,271,4
201,777,1
201,79,4
201,148,1
201,670,4
201,100,4
201,55,4
201,123,2
201,145,3
201,173,3
201,346,4
201,56,5
201,1098,2
201,1208,4
201,506,4
201,686,2
201,1011,3
201,179,5
201,853,4
201,276,5
201,679,3
201,325,5
201,118,1
201,640,4
201,23,4
201,86,4
201,184,3
201,1224,2
201,655,4
201,58,4
201,26,4
201,396,3
201,188,4
201,578,2
201,358,1
201,381,3
201,70,3
201,436,3
201,315,3
201,284,3
201,87,3
201,125,2
201,137,4
201,210,2
201,221,3
201,642,4
201,22,2
201,65,4
201,896,3
201,1056,2
201,508,4
201,590,1
201,1073,2
201,318,5
201,4,4
201,285,4
201,241,2
201,302,4
201,92,3
201,603,4
201,425,3
201,28,3
201,33,4
201,215,2
201,435,4
201,676,2
201,637,3
201,326,2
201,558,2
201,275,4
201,923,3
201,313,5
201,452,1
201,286,2
201,39,1
201,483,3
201,886,1
201,747,2
201,150,4
201,733,3
201,692,3
201,219,4
201,1227,1
201,240,3
201,596,4
201,201,4
201,317,3
201,1137,4
201,47,4
201,289,2
201,202,3
201,227,4
201,357,4
201,186,3
201,81,1
201,31,1
201,1267,3
201,1268,4
201,171,3
201,1194,4
201,467,2
201,792,4
201,228,3
201,272,3
201,77,2
201,607,4
201,36,1
201,1008,3
201,471,2
201,27,3
201,93,5
201,567,3
201,447,5
201,68,2
201,191,4
201,825,1
201,230,3
201,699,3
201,212,4
201,581,3
201,260,4
201,51,2
201,62,1
201,334,4
201,226,3
201,304,2
201,98,4
201,1193,4
201,1423,3
