435,132,3
435,222,3
435,768,3
435,255,3
435,101,3
435,403,4
435,12,5
435,8,3
435,268,5
435,943,3
435,265,3
435,930,3
435,174,5
435,588,4
435,9,4
435,473,3
435,49,4
435,576,3
435,200,5
435,239,4
435,720,2
435,307,5
435,549,3
435,250,4
435,196,4
435,1411,1
435,410,5
435,1028,2
435,926,3
435,800,4
435,246,5
435,300,2
435,672,1
435,271,4
435,167,3
435,73,3
435,674,2
435,80,2
435,79,4
435,148,3
435,100,3
435,24,4
435,55,5
435,135,3
435,291,4
435,123,2
435,249,4
435,173,5
435,56,5
435,722,3
435,476,3
435,1231,2
435,179,5
435,679,3
435,1016,4
435,118,2
435,640,4
435,23,4
435,86,4
435,184,5
435,572,2
435,655,2
435,44,2
435,58,3
435,578,5
435,188,4
435,358,4
435,381,4
435,436,4
435,628,5
435,369,1
435,284,2
435,125,3
435,210,4
435,264,3
435,22,4
435,732,4
435,824,1
435,562,5
435,763,5
435,318,5
435,616,2
435,4,4
435,928,3
435,603,3
435,214,4
435,451,4
435,199,5
435,153,3
435,254,3
435,28,3
435,33,3
435,659,4
435,215,2
435,435,3
435,1225,3
435,637,4
435,755,2
435,831,2
435,313,5
435,652,4
435,520,4
435,781,3
435,39,3
435,433,5
435,54,4
435,219,5
435,240,3
435,201,4
435,596,4
435,317,2
435,202,4
435,357,4
435,227,4
435,186,4
435,229,2
435,81,3
435,31,5
435,1268,5
435,411,3
435,171,5
435,1228,2
435,394,4
435,367,3
435,541,4
435,550,3
435,577,3
435,792,4
435,885,3
435,228,4
435,721,4
435,427,3
435,444,3
435,327,3
435,573,1
435,27,1
435,567,3
435,235,4
435,225,3
435,83,4
435,338,2
435,447,3
435,68,4
435,191,4
435,825,3
435,230,3
435,260,3
435,62,3
435,163,3
435,226,4
435,98,5
435,430,5
435,696,3
435,742,4
435,136,4
435,1291,1
