500,660,2
500,1226,4
500,775,1
500,768,2
500,255,3
500,988,3
500,8,4
500,268,5
500,930,3
500,174,2
500,514,5
500,370,3
500,407,3
500,49,4
500,133,3
500,9,4
500,553,2
500,1469,1
500,475,5
500,250,4
500,274,3
500,196,4
500,387,2
500,281,3
500,237,3
500,246,5
500,300,4
500,1057,3
500,328,3
500,100,4
500,135,5
500,249,3
500,88,4
500,662,2
500,56,5
500,476,2
500,371,4
500,30,4
500,179,4
500,276,5
500,1315,4
500,325,3
500,118,3
500,640,4
500,740,3
500,58,3
500,44,1
500,396,3
500,358,4
500,170,5
500,381,4
500,70,4
500,284,3
500,125,3
500,210,3
500,1012,4
500,143,3
500,763,3
500,532,4
500,285,3
500,425,4
500,28,3
500,215,1
500,755,3
500,529,4
500,275,1
500,831,3
500,313,3
500,286,1
500,781,3
500,39,4
500,383,3
500,836,5
500,483,4
500,971,5
500,147,3
500,535,3
500,827,2
500,639,4
500,289,4
500,202,4
500,13,5
500,120,3
500,31,4
500,411,2
500,367,3
500,287,3
500,1441,2
500,77,3
500,721,1
500,611,5
500,1008,4
500,471,4
500,93,4
500,235,5
500,83,4
500,699,3
500,316,3
500,62,3
500,1009,4
500,304,2
500,98,4
500,742,3
500,522,4
