472,660,5
472,132,5
472,866,5
472,222,5
472,768,5
472,255,5
472,12,5
472,101,5
472,403,5
472,265,4
472,370,4
472,174,5
472,930,5
472,588,3
472,576,5
472,41,4
472,49,5
472,473,4
472,200,4
472,239,5
472,1469,4
472,720,5
472,1035,4
472,475,5
472,549,5
472,250,5
472,196,4
472,1248,4
472,1210,3
472,672,4
472,271,5
472,73,4
472,80,3
472,931,2
472,79,5
472,1091,4
472,100,5
472,24,5
472,135,4
472,123,4
472,173,5
472,88,2
472,56,5
472,400,5
472,1011,4
472,118,4
472,1090,5
472,655,5
472,578,5
472,358,5
472,916,5
472,125,5
472,210,5
472,264,3
472,22,5
472,940,4
472,143,4
472,562,5
472,763,4
472,318,5
472,4,3
472,928,4
472,603,5
472,214,4
472,254,4
472,28,5
472,33,5
472,215,4
472,755,4
472,831,5
472,313,5
472,395,3
472,747,5
472,355,3
472,150,3
472,66,5
472,240,4
472,362,5
472,202,5
472,227,5
472,186,5
472,229,5
472,120,5
472,411,4
472,1228,4
472,541,5
472,367,5
472,550,5
472,548,1
472,577,3
472,228,5
472,1139,5
472,418,3
472,419,4
472,27,4
472,567,4
472,235,5
472,771,4
472,338,4
472,68,5
472,191,5
472,825,5
472,230,5
472,581,4
472,373,4
472,260,4
472,51,5
472,62,5
472,226,5
472,742,5
