503,285,4
503,603,3
503,12,3
503,451,4
503,153,2
503,199,4
503,8,5
503,659,5
503,268,5
503,435,3
503,174,5
503,529,2
503,275,5
503,558,5
503,313,5
503,133,5
503,452,1
503,347,5
503,475,2
503,54,2
503,840,1
503,387,4
503,281,3
503,213,5
503,66,3
503,692,3
503,237,4
503,484,4
503,463,1
503,186,5
503,13,3
503,100,5
503,173,5
503,662,3
503,427,5
503,1316,1
503,640,1
503,83,5
503,86,5
503,740,5
503,44,5
503,58,4
503,26,2
503,293,4
503,381,5
503,125,3
503,137,5
503,205,4
503,732,3
503,226,5
503,503,3
503,318,5
503,306,5
