524,660,5
524,107,3
524,866,2
524,132,4
524,511,5
524,222,2
524,403,4
524,12,3
524,955,1
524,943,3
524,265,4
524,930,3
524,174,4
524,514,5
524,521,4
524,837,2
524,133,5
524,239,2
524,647,3
524,549,4
524,612,3
524,518,3
524,281,2
524,213,4
524,410,2
524,237,3
524,484,4
524,931,3
524,79,4
524,100,5
524,670,4
524,24,3
524,55,2
524,135,3
524,291,4
524,657,4
524,650,2
524,173,4
524,56,4
524,476,3
524,506,4
524,311,4
524,179,5
524,679,2
524,497,2
524,118,4
524,640,1
524,23,5
524,184,1
524,58,4
524,44,4
524,578,5
524,170,4
524,436,4
524,70,4
524,284,3
524,490,3
524,528,4
524,221,4
524,210,3
524,22,3
524,642,4
524,65,4
524,508,5
524,143,3
524,526,3
524,318,4
524,1073,5
524,4,4
524,928,4
524,241,5
524,285,3
524,302,5
524,92,4
524,603,3
524,451,3
524,199,4
524,478,3
524,215,2
524,965,4
524,676,3
524,435,4
524,558,4
524,275,3
524,831,3
524,1456,3
524,286,5
524,520,3
524,492,3
524,781,1
524,39,5
524,530,4
524,604,4
524,836,2
524,483,4
524,433,5
524,1154,1
524,1124,3
524,704,4
524,1129,2
524,150,2
524,66,3
524,606,4
524,289,4
524,47,2
524,1101,4
524,227,2
524,1050,2
524,186,3
524,13,4
524,81,1
524,31,4
524,1268,3
524,467,4
524,541,1
524,367,5
524,550,3
524,792,4
524,499,4
524,228,3
524,77,3
524,418,1
524,178,3
524,607,3
524,573,4
524,419,1
524,471,4
524,235,1
524,447,5
524,6,5
524,1454,3
524,191,4
524,495,4
524,230,3
524,212,5
524,205,5
524,226,3
524,304,4
524,430,3
524,98,3
524,742,3
