301,660,4
301,866,4
301,132,4
301,511,4
301,222,4
301,403,4
301,12,4
301,802,2
301,8,4
301,265,4
301,174,5
301,521,3
301,514,3
301,737,2
301,407,2
301,588,5
301,142,3
301,576,4
301,9,3
301,41,3
301,133,4
301,239,2
301,1035,4
301,250,4
301,196,4
301,387,3
301,281,4
301,410,4
301,1028,5
301,237,4
301,300,4
301,271,4
301,73,4
301,80,3
301,79,5
301,1091,3
301,100,5
301,24,4
301,145,3
301,123,4
301,249,3
301,88,4
301,173,4
301,56,4
301,686,4
301,179,3
301,276,1
301,1016,4
301,118,4
301,184,4
301,58,4
301,655,1
301,284,4
301,210,4
301,22,4
301,732,4
301,824,3
301,1012,4
301,143,4
301,562,3
301,503,3
301,763,4
301,318,5
301,4,4
301,1013,3
301,241,3
301,451,4
301,425,4
301,456,3
301,199,4
301,153,3
301,28,4
301,33,4
301,215,5
301,755,4
301,831,4
301,39,3
301,395,1
301,604,4
301,483,4
301,1052,1
301,54,3
301,150,4
301,66,4
301,1283,4
301,692,3
301,219,4
301,240,4
301,606,3
301,201,4
301,47,4
301,202,5
301,357,5
301,227,3
301,186,4
301,81,3
301,229,3
301,31,3
301,120,2
301,411,1
301,1228,4
301,367,4
301,550,3
301,228,3
301,77,3
301,427,4
301,721,3
301,418,3
301,502,4
301,607,4
301,419,3
301,235,2
301,771,2
301,447,4
301,68,4
301,191,3
301,230,4
301,373,4
301,51,4
301,62,3
301,334,3
301,163,3
301,205,4
301,226,5
301,98,4
301,719,4
301,742,4
