116,1013,3
116,285,4
116,1226,2
116,511,4
116,302,3
116,914,2
116,603,3
116,255,3
116,199,4
116,268,5
116,326,2
116,275,2
116,879,2
116,313,5
116,286,3
116,993,2
116,604,3
116,307,3
116,347,2
116,250,4
116,332,3
116,355,2
116,840,1
116,1089,2
116,484,4
116,246,5
116,300,3
116,596,5
116,271,4
116,888,2
116,887,3
116,47,3
116,289,4
116,905,2
116,328,3
116,690,3
116,349,2
116,145,2
116,249,2
116,650,2
116,346,4
116,56,5
116,272,3
116,311,3
116,607,2
116,248,3
116,1016,2
116,325,3
116,902,2
116,640,3
116,655,4
116,1020,3
116,358,2
116,191,4
116,270,3
116,315,3
116,137,2
116,260,2
116,916,2
116,221,4
116,264,3
116,65,2
116,896,2
116,304,2
116,532,2
116,306,3
116,253,3
116,1214,3
