788,241,5
788,723,3
788,511,5
788,132,5
788,222,3
788,12,5
788,451,4
788,1303,3
788,215,3
788,435,3
788,1478,3
788,798,2
788,521,4
788,755,3
788,174,2
788,637,2
788,326,4
788,879,4
788,9,4
788,133,5
788,286,5
788,492,3
788,553,3
788,200,4
788,781,3
788,549,4
788,54,4
788,281,4
788,445,4
788,744,4
788,317,4
788,271,3
788,639,3
788,167,3
788,73,3
788,357,4
788,931,2
788,227,3
788,328,4
788,148,3
788,229,3
788,120,2
788,670,3
788,630,2
788,135,3
788,291,4
788,550,3
788,657,4
788,662,4
788,228,3
788,56,3
788,427,2
788,371,3
788,235,3
788,23,3
788,447,3
788,572,3
788,655,3
788,68,3
788,188,4
788,270,2
788,70,4
788,436,3
788,284,3
788,125,3
788,51,4
788,528,5
788,62,3
788,22,5
788,205,4
788,226,4
788,562,3
788,503,4
788,318,5
788,696,3
788,742,3
788,4,3
