932,511,5
932,222,4
932,101,3
932,514,5
932,521,5
932,174,4
932,133,4
932,576,2
932,9,5
932,647,5
932,1035,4
932,475,4
932,632,4
932,612,5
932,274,5
932,196,4
932,1411,4
932,213,3
932,484,5
932,167,4
932,148,2
932,617,4
932,671,3
932,100,5
932,55,3
932,135,5
932,657,5
932,650,5
932,173,3
932,56,4
932,30,4
932,506,4
932,486,5
932,179,5
932,679,2
932,497,5
932,640,2
932,86,4
932,1020,5
932,188,3
932,170,4
932,436,3
932,70,4
932,490,4
932,528,5
932,210,4
932,526,5
932,562,2
932,503,4
932,616,5
932,285,4
932,603,5
932,428,4
932,199,5
932,153,4
932,478,4
932,659,5
932,435,4
932,676,4
932,755,2
932,529,4
932,507,5
932,1456,4
932,652,3
932,520,4
932,189,5
932,530,4
932,524,5
932,836,5
932,483,5
932,54,4
932,491,5
932,606,4
932,639,5
932,47,4
932,1050,4
932,357,5
932,229,4
932,541,1
932,550,2
932,228,4
932,1139,2
932,427,4
932,77,2
932,611,5
932,502,4
932,178,5
932,607,4
932,235,2
932,225,2
932,805,4
932,447,3
932,1454,4
932,1266,4
932,191,4
932,495,5
932,230,4
932,212,4
932,163,4
932,205,5
932,226,3
932,430,4
932,98,5
932,136,5
