665,222,3
665,255,4
665,92,4
665,214,4
665,456,4
665,1225,2
665,473,4
665,133,3
665,286,4
665,200,4
665,239,3
665,475,3
665,483,4
665,274,3
665,147,4
665,410,3
665,1028,4
665,237,3
665,926,3
665,240,5
665,271,2
665,538,4
665,202,3
665,931,3
665,186,4
665,79,3
665,328,4
665,411,4
665,100,3
665,287,4
665,24,3
665,135,4
665,249,5
665,88,3
665,346,2
665,56,5
665,427,5
665,721,3
665,418,4
665,419,4
665,471,3
665,833,3
665,188,4
665,293,4
665,315,4
665,369,4
665,125,4
665,210,4
665,65,4
665,1009,4
665,508,2
665,98,4
665,143,4
665,742,4
