484,241,3
484,222,5
484,255,3
484,451,4
484,153,5
484,28,5
484,265,5
484,930,3
484,755,4
484,174,5
484,275,3
484,588,5
484,879,4
484,313,5
484,9,1
484,239,4
484,720,4
484,274,4
484,250,4
484,150,4
484,692,5
484,237,3
484,926,4
484,300,4
484,463,4
484,73,4
484,202,5
484,227,5
484,186,4
484,79,5
484,229,5
484,24,1
484,135,4
484,550,4
484,88,4
484,173,5
484,56,5
484,228,5
484,427,5
484,248,4
484,679,2
484,419,4
484,471,4
484,1016,4
484,235,2
484,655,5
484,578,3
484,293,5
484,230,5
484,699,4
484,70,5
484,315,3
484,87,5
484,51,4
484,125,4
484,210,5
484,422,3
484,22,5
484,732,5
484,226,4
484,98,4
484,143,4
484,562,3
484,318,5
484,742,3
484,4,4
484,136,5
